"","Year","State","Name","Alcoholic Beverage Tax (T10)","Alcoholic Beverage Lic (T20)"
"3153",1956,"44","TX STATE GOVT","28732","1312"
"3154",1956,"45","UT STATE GOVT","832","2"
"3155",1956,"46","VT STATE GOVT","2918","161"
"3156",1956,"47","VA STATE GOVT","7952","231"
"3157",1956,"48","WA STATE GOVT","8348","1278"
"3158",1956,"49","WV STATE GOVT","3454","447"
"3159",1956,"50","WI STATE GOVT","13168","64"
"3160",1956,"51","WY STATE GOVT","543","12"
"3161",1955,"00","US STATE GOVTS","471220","78687"
"3162",1955,"01","AL STATE GOVT","1377","130"
"3163",1955,"03","AZ STATE GOVT","2585","214"
"3164",1955,"04","AR STATE GOVT","5251","406"
"3165",1955,"05","CA STATE GOVT","19790","9214"
"3166",1955,"06","CO STATE GOVT","4113","769"
"3167",1955,"07","CT STATE GOVT","6145","3085"
"3168",1955,"08","DE STATE GOVT","1440","272"
"3169",1955,"10","FL STATE GOVT","30888","1377"
"3170",1955,"11","GA STATE GOVT","11395","238"
"3171",1955,"12","HI STATE GOVT (exhibit)","2066","0"
"3172",1955,"13","ID STATE GOVT","794","419"
"3173",1955,"14","IL STATE GOVT","23362","1263"
"3174",1955,"15","IN STATE GOVT","12712","3926"
"3175",1955,"16","IA STATE GOVT","3214","73"
"3176",1955,"17","KS STATE GOVT","5103","208"
"3177",1955,"18","KY STATE GOVT","10805","807"
"3178",1955,"19","LA STATE GOVT","17155","932"
"3179",1955,"20","ME STATE GOVT","2084","488"
"3180",1955,"21","MD STATE GOVT","6938","110"
"3181",1955,"22","MA STATE GOVT","22358","417"
"3182",1955,"23","MI STATE GOVT","7369","5008"
"3183",1955,"24","MN STATE GOVT","14429","94"
"3184",1955,"25","MS STATE GOVT","4103","73"
"3185",1955,"26","MO STATE GOVT","5765","1495"
"3186",1955,"27","MT STATE GOVT","1756","980"
"3187",1955,"28","NE STATE GOVT","2821","161"
"3188",1955,"29","NV STATE GOVT","837","17"
"3189",1955,"30","NH STATE GOVT","1016","234"
"3190",1955,"31","NJ STATE GOVT","17528","869"
"3191",1955,"32","NM STATE GOVT","1667","78"
"3192",1955,"33","NY STATE GOVT","49230","24048"
"3193",1955,"34","NC STATE GOVT","11143","86"
"3194",1955,"35","ND STATE GOVT","2814","165"
"3195",1955,"36","OH STATE GOVT","33768","7481"
"3196",1955,"37","OK STATE GOVT","6056","279"
"3197",1955,"38","OR STATE GOVT","1209","591"
"3198",1955,"39","PA STATE GOVT","44706","7826"
"3199",1955,"40","RI STATE GOVT","2258","62"
"3200",1955,"41","SC STATE GOVT","12069","782"
"3201",1955,"42","SD STATE GOVT","2611","157"
"3202",1955,"43","TN STATE GOVT","7763","273"
"3203",1955,"44","TX STATE GOVT","17185","1357"
"3204",1955,"45","UT STATE GOVT","770","2"
"3205",1955,"46","VT STATE GOVT","2787","165"
"3206",1955,"47","VA STATE GOVT","7569","235"
"3207",1955,"48","WA STATE GOVT","8776","1265"
"3208",1955,"49","WV STATE GOVT","3251","475"
"3209",1955,"50","WI STATE GOVT","11919","69"
"3210",1955,"51","WY STATE GOVT","536","12"
"3211",1954,"00","US STATE GOVTS","462564","79057"
"3212",1954,"01","AL STATE GOVT","1570","120"
"3213",1954,"03","AZ STATE GOVT","2468","274"
"3214",1954,"04","AR STATE GOVT","5541","412"
"3215",1954,"05","CA STATE GOVT","19530","8669"
"3216",1954,"06","CO STATE GOVT","3777","636"
"3217",1954,"07","CT STATE GOVT","6051","3083"
"3218",1954,"08","DE STATE GOVT","1440","261"
"3219",1954,"10","FL STATE GOVT","28917","1340"
"3220",1954,"11","GA STATE GOVT","10235","273"
"3221",1954,"13","ID STATE GOVT","810","426"
"3222",1954,"14","IL STATE GOVT","24461","1419"
"3223",1954,"15","IN STATE GOVT","13280","5271"
"3224",1954,"16","IA STATE GOVT","3233","79"
"3225",1954,"17","KS STATE GOVT","4851","196"
"3226",1954,"18","KY STATE GOVT","9467","760"
"3227",1954,"19","LA STATE GOVT","17313","951"
"3228",1954,"20","ME STATE GOVT","2043","466"
"3229",1954,"21","MD STATE GOVT","6879","117"
"3230",1954,"22","MA STATE GOVT","21725","419"
"3231",1954,"23","MI STATE GOVT","7528","4997"
"3232",1954,"24","MN STATE GOVT","13821","94"
"3233",1954,"25","MS STATE GOVT","4307","77"
"3234",1954,"26","MO STATE GOVT","5648","1446"
"3235",1954,"27","MT STATE GOVT","1759","992"
"3236",1954,"28","NE STATE GOVT","2774","154"
"3237",1954,"29","NV STATE GOVT","769","16"
"3238",1954,"30","NH STATE GOVT","1023","231"
"3239",1954,"31","NJ STATE GOVT","17542","621"
"3240",1954,"32","NM STATE GOVT","1640","82"
"3241",1954,"33","NY STATE GOVT","49196","24054"
"3242",1954,"34","NC STATE GOVT","10304","86"
"3243",1954,"35","ND STATE GOVT","2806","185"
"3244",1954,"36","OH STATE GOVT","34439","7508"
"3245",1954,"37","OK STATE GOVT","5874","286"
"3246",1954,"38","OR STATE GOVT","1226","595"
"3247",1954,"39","PA STATE GOVT","43026","7763"
"3248",1954,"40","RI STATE GOVT","2089","61"
"3249",1954,"41","SC STATE GOVT","11918","625"
"3250",1954,"42","SD STATE GOVT","2625","204"
"3251",1954,"43","TN STATE GOVT","7728","279"
"3252",1954,"44","TX STATE GOVT","17408","1366"
"3253",1954,"45","UT STATE GOVT","712","2"
"3254",1954,"46","VT STATE GOVT","2834","165"
"3255",1954,"47","VA STATE GOVT","7531","245"
"3256",1954,"48","WA STATE GOVT","7792","1255"
"3257",1954,"49","WV STATE GOVT","3297","420"
"3258",1954,"50","WI STATE GOVT","10809","63"
"3259",1954,"51","WY STATE GOVT","548","13"
"3260",1953,"00","US STATE GOVTS","465359","79336"
"3261",1953,"01","AL STATE GOVT","1540","146"
"3262",1953,"03","AZ STATE GOVT","2518","175"
"3263",1953,"04","AR STATE GOVT","6042","563"
"3264",1953,"05","CA STATE GOVT","19565","8577"
"3265",1953,"06","CO STATE GOVT","3941","785"
"3266",1953,"07","CT STATE GOVT","5920","3120"
"3267",1953,"08","DE STATE GOVT","1053","200"
"3268",1953,"10","FL STATE GOVT","28293","1321"
"3269",1953,"11","GA STATE GOVT","10584","274"
"3270",1953,"13","ID STATE GOVT","823","449"
"3271",1953,"14","IL STATE GOVT","24340","1137"
"3272",1953,"15","IN STATE GOVT","13233","5059"
"3273",1953,"16","IA STATE GOVT","3129","76"
"3274",1953,"17","KS STATE GOVT","5181","467"
"3275",1953,"18","KY STATE GOVT","8418","807"
"3276",1953,"19","LA STATE GOVT","16640","934"
"3277",1953,"20","ME STATE GOVT","2243","477"
"3278",1953,"21","MD STATE GOVT","6261","122"
"3279",1953,"22","MA STATE GOVT","21791","438"
"3280",1953,"23","MI STATE GOVT","7392","4938"
"3281",1953,"24","MN STATE GOVT","14668","97"
"3282",1953,"25","MS STATE GOVT","4169","75"
"3283",1953,"26","MO STATE GOVT","5953","1556"
"3284",1953,"27","MT STATE GOVT","1781","1001"
"3285",1953,"28","NE STATE GOVT","2794","151"
"3286",1953,"29","NV STATE GOVT","702","18"
"3287",1953,"30","NH STATE GOVT","1046","231"
"3288",1953,"31","NJ STATE GOVT","16691","610"
"3289",1953,"32","NM STATE GOVT","1646","57"
"3290",1953,"33","NY STATE GOVT","46861","23918"
"3291",1953,"34","NC STATE GOVT","10964","85"
"3292",1953,"35","ND STATE GOVT","2911","190"
"3293",1953,"36","OH STATE GOVT","33716","7436"
"3294",1953,"37","OK STATE GOVT","6196","295"
"3295",1953,"38","OR STATE GOVT","1346","615"
"3296",1953,"39","PA STATE GOVT","45519","8016"
"3297",1953,"40","RI STATE GOVT","2184","62"
"3298",1953,"41","SC STATE GOVT","13381","836"
"3299",1953,"42","SD STATE GOVT","2627","137"
"3300",1953,"43","TN STATE GOVT","8059","274"
"3301",1953,"44","TX STATE GOVT","17044","1371"
"3302",1953,"45","UT STATE GOVT","763","2"
"3303",1953,"46","VT STATE GOVT","2794","154"
"3304",1953,"47","VA STATE GOVT","8266","246"
"3305",1953,"48","WA STATE GOVT","7713","1269"
"3306",1953,"49","WV STATE GOVT","3604","487"
"3307",1953,"50","WI STATE GOVT","12518","68"
"3308",1953,"51","WY STATE GOVT","536","14"
"3309",1952,"00","US STATE GOVTS","441559","77111"
"3310",1952,"01","AL STATE GOVT","1511","117"
"3311",1952,"03","AZ STATE GOVT","2291","273"
"3312",1952,"04","AR STATE GOVT","6059","146"
"3313",1952,"05","CA STATE GOVT","19156","8413"
"3314",1952,"06","CO STATE GOVT","3802","750"
"3315",1952,"07","CT STATE GOVT","5695","3091"
"3316",1952,"08","DE STATE GOVT","971","181"
"3317",1952,"10","FL STATE GOVT","26006","1300"
"3318",1952,"11","GA STATE GOVT","10267","274"
"3319",1952,"13","ID STATE GOVT","817","467"
"3320",1952,"14","IL STATE GOVT","22098","1461"
"3321",1952,"15","IN STATE GOVT","12788","3693"
"3322",1952,"16","IA STATE GOVT","3094","85"
"3323",1952,"17","KS STATE GOVT","5227","213"
"3324",1952,"18","KY STATE GOVT","9523","875"
"3325",1952,"19","LA STATE GOVT","16578","982"
"3326",1952,"20","ME STATE GOVT","2071","474"
"3327",1952,"21","MD STATE GOVT","6754","125"
"3328",1952,"22","MA STATE GOVT","21204","439"
"3329",1952,"23","MI STATE GOVT","6861","4759"
"3330",1952,"24","MN STATE GOVT","12897","98"
"3331",1952,"25","MS STATE GOVT","4272","78"
"3332",1952,"26","MO STATE GOVT","5395","1612"
"3333",1952,"27","MT STATE GOVT","1653","1160"
"3334",1952,"28","NE STATE GOVT","2805","161"
"3335",1952,"29","NV STATE GOVT","612","19"
"3336",1952,"30","NH STATE GOVT","1022","221"
"3337",1952,"31","NJ STATE GOVT","15894","404"
"3338",1952,"32","NM STATE GOVT","1438","35"
"3339",1952,"33","NY STATE GOVT","46252","23810"
"3340",1952,"34","NC STATE GOVT","10911","81"
"3341",1952,"35","ND STATE GOVT","2923","171"
"3342",1952,"36","OH STATE GOVT","31982","7759"
"3343",1952,"37","OK STATE GOVT","5932","277"
"3344",1952,"38","OR STATE GOVT","1308","488"
"3345",1952,"39","PA STATE GOVT","43220","7754"
"3346",1952,"40","RI STATE GOVT","1836","65"
"3347",1952,"41","SC STATE GOVT","13419","501"
"3348",1952,"42","SD STATE GOVT","2410","182"
"3349",1952,"43","TN STATE GOVT","8047","292"
"3350",1952,"44","TX STATE GOVT","15800","1350"
"3351",1952,"45","UT STATE GOVT","787","2"
"3352",1952,"46","VT STATE GOVT","2743","157"
"3353",1952,"47","VA STATE GOVT","8018","247"
"3354",1952,"48","WA STATE GOVT","1407","1233"
"3355",1952,"49","WV STATE GOVT","4138","822"
"3356",1952,"50","WI STATE GOVT","11139","0"
"3357",1952,"51","WY STATE GOVT","526","14"
"3358",1951,"00","US STATE GOVTS","468766","76843"
"3359",1951,"01","AL STATE GOVT","1401","112"
"3360",1951,"03","AZ STATE GOVT","2210","253"
"3361",1951,"04","AR STATE GOVT","5162","335"
"3362",1951,"05","CA STATE GOVT","18995","7898"
"3363",1951,"06","CO STATE GOVT","4147","768"
"3364",1951,"07","CT STATE GOVT","6268","3084"
"3365",1951,"08","DE STATE GOVT","1018","101"
"3366",1951,"10","FL STATE GOVT","25410","1238"
"3367",1951,"11","GA STATE GOVT","17100","264"
"3368",1951,"13","ID STATE GOVT","849","449"
"3369",1951,"14","IL STATE GOVT","25915","1329"
"3370",1951,"15","IN STATE GOVT","13754","4726"
"3371",1951,"16","IA STATE GOVT","3219","82"
"3372",1951,"17","KS STATE GOVT","4772","214"
"3373",1951,"18","KY STATE GOVT","12584","819"
"3374",1951,"19","LA STATE GOVT","16117","1037"
"3375",1951,"20","ME STATE GOVT","2101","476"
"3376",1951,"21","MD STATE GOVT","7013","138"
"3377",1951,"22","MA STATE GOVT","23375","455"
"3378",1951,"23","MI STATE GOVT","6975","3788"
"3379",1951,"24","MN STATE GOVT","15654","99"
"3380",1951,"25","MS STATE GOVT","3540","77"
"3381",1951,"26","MO STATE GOVT","6030","1038"
"3382",1951,"27","MT STATE GOVT","1678","1078"
"3383",1951,"28","NE STATE GOVT","2834","162"
"3384",1951,"29","NV STATE GOVT","680","19"
"3385",1951,"30","NH STATE GOVT","1039","228"
"3386",1951,"31","NJ STATE GOVT","18196","629"
"3387",1951,"32","NM STATE GOVT","1674","104"
"3388",1951,"33","NY STATE GOVT","52827","24442"
"3389",1951,"34","NC STATE GOVT","9511","80"
"3390",1951,"35","ND STATE GOVT","3343","169"
"3391",1951,"36","OH STATE GOVT","32535","7081"
"3392",1951,"37","OK STATE GOVT","4301","286"
"3393",1951,"38","OR STATE GOVT","1305","505"
"3394",1951,"39","PA STATE GOVT","42060","8193"
"3395",1951,"40","RI STATE GOVT","2089","65"
"3396",1951,"41","SC STATE GOVT","15399","757"
"3397",1951,"42","SD STATE GOVT","2671","564"
"3398",1951,"43","TN STATE GOVT","8396","287"
"3399",1951,"44","TX STATE GOVT","15296","1378"
"3400",1951,"45","UT STATE GOVT","783","2"
"3401",1951,"46","VT STATE GOVT","2758","116"
"3402",1951,"47","VA STATE GOVT","7684","250"
"3403",1951,"48","WA STATE GOVT","1462","1156"
"3404",1951,"49","WV STATE GOVT","2432","429"
"3405",1951,"50","WI STATE GOVT","13629","70"
"3406",1951,"51","WY STATE GOVT","575","13"
"3407",1950,"00","US STATE GOVTS","419594","76828"
"3408",1950,"01","AL STATE GOVT","1336","115"
"3409",1950,"03","AZ STATE GOVT","1945","199"
"3410",1950,"04","AR STATE GOVT","4895","526"
"3411",1950,"05","CA STATE GOVT","16145","7919"
"3412",1950,"06","CO STATE GOVT","3640","757"
"3413",1950,"07","CT STATE GOVT","5314","2967"
"3414",1950,"08","DE STATE GOVT","883","167"
"3415",1950,"10","FL STATE GOVT","22620","1216"
"3416",1950,"11","GA STATE GOVT","17124","271"
"3417",1950,"13","ID STATE GOVT","842","443"
"3418",1950,"14","IL STATE GOVT","22966","1344"
"3419",1950,"15","IN STATE GOVT","12273","3613"
"3420",1950,"16","IA STATE GOVT","3310","93"
"3421",1950,"17","KS STATE GOVT","5322","227"
"3422",1950,"18","KY STATE GOVT","9483","806"
"3423",1950,"19","LA STATE GOVT","15943","995"
"3424",1950,"20","ME STATE GOVT","2056","466"
"3425",1950,"21","MD STATE GOVT","5876","107"
"3426",1950,"22","MA STATE GOVT","20568","490"
"3427",1950,"23","MI STATE GOVT","6832","3808"
"3428",1950,"24","MN STATE GOVT","13480","97"
"3429",1950,"25","MS STATE GOVT","2301","76"
"3430",1950,"26","MO STATE GOVT","5518","1562"
"3431",1950,"27","MT STATE GOVT","1512","899"
"3432",1950,"28","NE STATE GOVT","2610","161"
"3433",1950,"29","NV STATE GOVT","492","19"
"3434",1950,"30","NH STATE GOVT","1024","230"
"3435",1950,"31","NJ STATE GOVT","14612","626"
"3436",1950,"32","NM STATE GOVT","1305","60"
"3437",1950,"33","NY STATE GOVT","45018","23566"
"3438",1950,"34","NC STATE GOVT","8398","89"
"3439",1950,"35","ND STATE GOVT","3104","169"
"3440",1950,"36","OH STATE GOVT","30093","8041"
"3441",1950,"37","OK STATE GOVT","4502","295"
"3442",1950,"38","OR STATE GOVT","1195","502"
"3443",1950,"39","PA STATE GOVT","40983","7907"
"3444",1950,"40","RI STATE GOVT","1633","65"
"3445",1950,"41","SC STATE GOVT","12874","1130"
"3446",1950,"42","SD STATE GOVT","2552","534"
"3447",1950,"43","TN STATE GOVT","7790","286"
"3448",1950,"44","TX STATE GOVT","13249","1430"
"3449",1950,"45","UT STATE GOVT","743","2"
"3450",1950,"46","VT STATE GOVT","2553","114"
"3451",1950,"47","VA STATE GOVT","6917","259"
"3452",1950,"48","WA STATE GOVT","1948","1568"
"3453",1950,"49","WV STATE GOVT","2083","526"
"3454",1950,"50","WI STATE GOVT","11179","72"
"3455",1950,"51","WY STATE GOVT","553","14"
"3456",1948,"00","US STATE GOVTS","425425","73747"
"3457",1948,"01","AL STATE GOVT","1402","184"
"3458",1948,"03","AZ STATE GOVT","1928","175"
"3459",1948,"04","AR STATE GOVT","5406","311"
"3460",1948,"05","CA STATE GOVT","15873","8009"
"3461",1948,"06","CO STATE GOVT","3809","761"
"3462",1948,"07","CT STATE GOVT","5393","2970"
"3463",1948,"08","DE STATE GOVT","862","173"
"3464",1948,"10","FL STATE GOVT","19997","1179"
"3465",1948,"11","GA STATE GOVT","14779","298"
"3466",1948,"13","ID STATE GOVT","830","79"
"3467",1948,"14","IL STATE GOVT","23122","1369"
"3468",1948,"15","IN STATE GOVT","12502","3423"
"3469",1948,"16","IA STATE GOVT","3350","89"
"3470",1948,"17","KS STATE GOVT","3022","52"
"3471",1948,"18","KY STATE GOVT","9950","913"
"3472",1948,"19","LA STATE GOVT","6127","1316"
"3473",1948,"20","ME STATE GOVT","2161","425"
"3474",1948,"21","MD STATE GOVT","5887","126"
"3475",1948,"22","MA STATE GOVT","18801","554"
"3476",1948,"23","MI STATE GOVT","6980","3804"
"3477",1948,"24","MN STATE GOVT","15585","114"
"3478",1948,"25","MS STATE GOVT","2340","68"
"3479",1948,"26","MO STATE GOVT","5112","1616"
"3480",1948,"27","MT STATE GOVT","1571","1059"
"3481",1948,"28","NE STATE GOVT","2744","168"
"3482",1948,"29","NV STATE GOVT","440","22"
"3483",1948,"30","NH STATE GOVT","1032","214"
"3484",1948,"31","NJ STATE GOVT","15087","652"
"3485",1948,"32","NM STATE GOVT","1133","82"
"3486",1948,"33","NY STATE GOVT","46912","23117"
"3487",1948,"34","NC STATE GOVT","10445","123"
"3488",1948,"35","ND STATE GOVT","2191","167"
"3489",1948,"36","OH STATE GOVT","29366","6749"
"3490",1948,"37","OK STATE GOVT","5026","303"
"3491",1948,"38","OR STATE GOVT","1107","289"
"3492",1948,"39","PA STATE GOVT","42631","7555"
"3493",1948,"40","RI STATE GOVT","1655","65"
"3494",1948,"41","SC STATE GOVT","17099","792"
"3495",1948,"42","SD STATE GOVT","2803","528"
"3496",1948,"43","TN STATE GOVT","8280","250"
"3497",1948,"44","TX STATE GOVT","12586","1415"
"3498",1948,"45","UT STATE GOVT","789","2"
"3499",1948,"46","VT STATE GOVT","2629","101"
"3500",1948,"47","VA STATE GOVT","5351","290"
"3501",1948,"48","WA STATE GOVT","12552","1227"
"3502",1948,"49","WV STATE GOVT","2346","477"
"3503",1948,"50","WI STATE GOVT","13977","82"
"3504",1948,"51","WY STATE GOVT","455","10"
"3505",1946,"00","US STATE GOVTS","401631","66654"
"3506",1946,"01","AL STATE GOVT","557","108"
"3507",1946,"03","AZ STATE GOVT","1361","164"
"3508",1946,"04","AR STATE GOVT","5298","190"
"3509",1946,"05","CA STATE GOVT","21633","8488"
"3510",1946,"06","CO STATE GOVT","4463","748"
"3511",1946,"07","CT STATE GOVT","5672","2873"
"3512",1946,"08","DE STATE GOVT","991","158"
"3513",1946,"10","FL STATE GOVT","21988","804"
"3514",1946,"11","GA STATE GOVT","15181","291"
"3515",1946,"13","ID STATE GOVT","404","17"
"3516",1946,"14","IL STATE GOVT","26197","1308"
"3517",1946,"15","IN STATE GOVT","13870","2667"
"3518",1946,"16","IA STATE GOVT","1497","74"
"3519",1946,"17","KS STATE GOVT","956","42"
"3520",1946,"18","KY STATE GOVT","10755","671"
"3521",1946,"19","LA STATE GOVT","7816","855"
"3522",1946,"20","ME STATE GOVT","2142","352"
"3523",1946,"21","MD STATE GOVT","7556","126"
"3524",1946,"22","MA STATE GOVT","13963","563"
"3525",1946,"23","MI STATE GOVT","18581","3501"
"3526",1946,"24","MN STATE GOVT","7675","104"
"3527",1946,"25","MS STATE GOVT","2404","9"
"3528",1946,"26","MO STATE GOVT","7306","1331"
"3529",1946,"27","MT STATE GOVT","1515","454"
"3530",1946,"28","NE STATE GOVT","2997","149"
"3531",1946,"29","NV STATE GOVT","506","23"
"3532",1946,"30","NH STATE GOVT","949","195"
"3533",1946,"31","NJ STATE GOVT","12888","620"
"3534",1946,"32","NM STATE GOVT","1342","82"
"3535",1946,"33","NY STATE GOVT","48543","21528"
"3536",1946,"34","NC STATE GOVT","6713","122"
"3537",1946,"35","ND STATE GOVT","2265","172"
"3538",1946,"36","OH STATE GOVT","26053","6020"
"3539",1946,"37","OK STATE GOVT","5223","266"
"3540",1946,"38","OR STATE GOVT","1085","259"
"3541",1946,"39","PA STATE GOVT","25847","7112"
"3542",1946,"40","RI STATE GOVT","1902","68"
"3543",1946,"41","SC STATE GOVT","12158","606"
"3544",1946,"42","SD STATE GOVT","2840","353"
"3545",1946,"43","TN STATE GOVT","4806","167"
"3546",1946,"44","TX STATE GOVT","12731","896"
"3547",1946,"45","UT STATE GOVT","813","2"
"3548",1946,"46","VT STATE GOVT","2378","73"
"3549",1946,"47","VA STATE GOVT","5864","287"
"3550",1946,"48","WA STATE GOVT","13778","1550"
"3551",1946,"49","WV STATE GOVT","1444","107"
"3552",1946,"50","WI STATE GOVT","8257","90"
"3553",1946,"51","WY STATE GOVT","468","9"
"3554",1944,"00","US STATE GOVTS","267166","56753"
"3555",1944,"01","AL STATE GOVT","470","95"
"3556",1944,"03","AZ STATE GOVT","1063","143"
"3557",1944,"04","AR STATE GOVT","3211","243"
"3558",1944,"05","CA STATE GOVT","15406","5926"
"3559",1944,"06","CO STATE GOVT","3088","538"
"3560",1944,"07","CT STATE GOVT","4714","2064"
"3561",1944,"08","DE STATE GOVT","743","162"
"3562",1944,"10","FL STATE GOVT","8013","447"
"3563",1944,"11","GA STATE GOVT","6429","216"
"3564",1944,"13","ID STATE GOVT","282","124"
"3565",1944,"14","IL STATE GOVT","19505","1141"
"3566",1944,"15","IN STATE GOVT","6028","2495"
"3567",1944,"16","IA STATE GOVT","1370","15"
"3568",1944,"17","KS STATE GOVT","752","36"
"3569",1944,"18","KY STATE GOVT","4729","560"
"3570",1944,"19","LA STATE GOVT","5293","471"
"3571",1944,"20","ME STATE GOVT","1928","268"
"3572",1944,"21","MD STATE GOVT","5834","106"
"3573",1944,"22","MA STATE GOVT","8894","492"
"3574",1944,"23","MI STATE GOVT","6050","3282"
"3575",1944,"24","MN STATE GOVT","5348","87"
"3576",1944,"25","MS STATE GOVT","1716","0"
"3577",1944,"26","MO STATE GOVT","4393","908"
"3578",1944,"27","MT STATE GOVT","1106","756"
"3579",1944,"28","NE STATE GOVT","2029","118"
"3580",1944,"29","NV STATE GOVT","351","20"
"3581",1944,"30","NH STATE GOVT","836","139"
"3582",1944,"31","NJ STATE GOVT","10149","540"
"3583",1944,"32","NM STATE GOVT","819","72"
"3584",1944,"33","NY STATE GOVT","38275","18304"
"3585",1944,"34","NC STATE GOVT","4363","104"
"3586",1944,"35","ND STATE GOVT","1405","99"
"3587",1944,"36","OH STATE GOVT","21944","6102"
"3588",1944,"37","OK STATE GOVT","1270","212"
"3589",1944,"38","OR STATE GOVT","1068","239"
"3590",1944,"39","PA STATE GOVT","20722","6869"
"3591",1944,"40","RI STATE GOVT","1564","68"
"3592",1944,"41","SC STATE GOVT","5815","234"
"3593",1944,"42","SD STATE GOVT","1788","359"
"3594",1944,"43","TN STATE GOVT","3437","143"
"3595",1944,"44","TX STATE GOVT","10116","698"
"3596",1944,"45","UT STATE GOVT","575","2"
"3597",1944,"46","VT STATE GOVT","1311","55"
"3598",1944,"47","VA STATE GOVT","4523","226"
"3599",1944,"48","WA STATE GOVT","10530","1119"
"3600",1944,"49","WV STATE GOVT","1076","365"
"3601",1944,"50","WI STATE GOVT","6411","82"
"3602",1944,"51","WY STATE GOVT","424","9"
"3603",1942,"00","US STATE GOVTS","256618","55606"
"3604",1942,"01","AL STATE GOVT","549","128"
"3605",1942,"03","AZ STATE GOVT","884","147"
"3606",1942,"04","AR STATE GOVT","3227","286"
"3607",1942,"05","CA STATE GOVT","12163","5644"
"3608",1942,"06","CO STATE GOVT","2478","565"
"3609",1942,"07","CT STATE GOVT","5844","2143"
"3610",1942,"08","DE STATE GOVT","751","146"
"3611",1942,"10","FL STATE GOVT","5486","456"
"3612",1942,"11","GA STATE GOVT","5618","204"
"3613",1942,"13","ID STATE GOVT","636","20"
"3614",1942,"14","IL STATE GOVT","23574","1274"
"3615",1942,"15","IN STATE GOVT","6075","2530"
"3616",1942,"16","IA STATE GOVT","1123","17"
"3617",1942,"17","KS STATE GOVT","627","43"
"3618",1942,"18","KY STATE GOVT","8668","622"
"3619",1942,"19","LA STATE GOVT","4894","495"
"3620",1942,"20","ME STATE GOVT","1559","293"
"3621",1942,"21","MD STATE GOVT","5334","104"
"3622",1942,"22","MA STATE GOVT","9577","494"
"3623",1942,"23","MI STATE GOVT","5066","3137"
"3624",1942,"24","MN STATE GOVT","6166","91"
"3625",1942,"25","MS STATE GOVT","1314","0"
"3626",1942,"26","MO STATE GOVT","5158","1013"
"3627",1942,"27","MT STATE GOVT","827","602"
"3628",1942,"28","NE STATE GOVT","2011","123"
"3629",1942,"29","NV STATE GOVT","253","11"
"3630",1942,"30","NH STATE GOVT","736","160"
"3631",1942,"31","NJ STATE GOVT","11222","486"
"3632",1942,"32","NM STATE GOVT","762","50"
"3633",1942,"33","NY STATE GOVT","41344","17599"
"3634",1942,"34","NC STATE GOVT","3398","120"
"3635",1942,"35","ND STATE GOVT","1571","0"
"3636",1942,"36","OH STATE GOVT","20977","6187"
"3637",1942,"37","OK STATE GOVT","770","236"
"3638",1942,"38","OR STATE GOVT","744","263"
"3639",1942,"39","PA STATE GOVT","18298","6942"
"3640",1942,"40","RI STATE GOVT","1525","45"
"3641",1942,"41","SC STATE GOVT","5180","220"
"3642",1942,"42","SD STATE GOVT","1301","327"
"3643",1942,"43","TN STATE GOVT","2597","114"
"3644",1942,"44","TX STATE GOVT","7506","506"
"3645",1942,"45","UT STATE GOVT","125","2"
"3646",1942,"46","VT STATE GOVT","1152","63"
"3647",1942,"47","VA STATE GOVT","6552","220"
"3648",1942,"48","WA STATE GOVT","2964","1019"
"3649",1942,"49","WV STATE GOVT","988","380"
"3650",1942,"50","WI STATE GOVT","6715","67"
"3651",1942,"51","WY STATE GOVT","329","12"
"3652",1940,"00","US STATE GOVTS","193000","-11111"
"3653",1938,"00","US STATE GOVTS","176000","-11111"
"3654",1936,"00","US STATE GOVTS","126000","-11111"
"3655",1934,"00","US STATE GOVTS","62000","-11111"
"3656",1932,"00","US STATE GOVTS","0","-11111"
"3657",1927,"00","US STATE GOVTS","0","-11111"
"3658",1922,"00","US STATE GOVTS","0","-11111"
"3659",1913,"00","US STATE GOVTS","2000","-11111"
"3660",1902,"00","US STATE GOVTS","0","-11111"
